,name,location
2928,dwest0059,Kentucky
2929,RedFootBlueFoot,USA
2930,DVGoldCoast,"Norwalk, CT"
2931,DVBridgeport,"Bridgeport, CT"
2932,DVFairfield_N,"Wilton, CT"
2933,RealMiguelg2,"Newark, NJ"
2934,kaysie_ann3,"New Mexico, USA"
2935,brownhour311,"St Louis, MO"
2936,SDDOH,"Pierre, SD"
2937,kreest_uh,"Philadelphia, PA"
2938,PrincetonPatch,"Princeton, NJ"
2939,AngelsOpinion,US
2940,MakaylatheAT,"Rhode Island, USA"
2941,MarciLaMont,"South Dakota, USA"
2942,esivs,"Moorestown, NJ"
2943,SamSpicola,"California, USA"
2944,J_Basden11,"Upper Darby,Pa"
2945,adelmore,Northwest Arkansas
2946,NateThomas89,Trinidad and Tobago
2947,xoxleslyy,United States
2948,pinkBentley,"Manhattan, NY"
2949,TittyGraffitty,"Boston, MA"
2950,CTHS_Today,"Cherokee Trail HS - Aurora, CO"
2951,jaden_mikah,"Madill, OK"
2952,queenjaynine,"Pittsburgh, PA"
2953,reneebradshaw,Trinidad
2954,PittsburghPG,"Pittsburgh, Pa."
2955,emily517xo,"Staten Island, NY"
2956,ravexragesbts,United States
2957,chrisgdemos,"Park Ridge, IL"
2958,twiiizone,ridgewood nj
2959,Century21ELM,Park Ridge IL
2960,jenabbasi,Chicago
2961,tylercook4,"Franklin, NC"
2962,bertieisme,
2963,ellamacxoxo,California
2964,BlueHenNat,"California, Delaware"
2965,rach_emelia,"Johnston, RI "
2966,bbnhins,"Merrimack, NH"
2967,EvanandAllie,"Oregon, USA"
2968,UwUwhatsdis,"Missouri, USA"
2969,spfly20,"Richmond, VA"
2970,VanguardDermNY,"New York, NY"
2971,HealthyBoston,Boston
2972,BCUHB,North Wales
2973,DrGuibord,"Perrysburg, OH"
2974,OpheliaSnake,Midwest
2975,lelyxxv,"California, USA"
2976,AcadiaInsurance,"Westbrook, Maine"
2977,alexbj578,"Laramie, WY"
2978,ArianneCPerry,"New York, NY"
2979,BushwickDaily,"Bushwick, Brooklyn, NY"
2980,RCAstudios,"Nova Scotia, Canada"
2981,Miss_Seibert,"Indiana, USA"
2982,Kenzie_Kaiser23,"Colorado Springs, CO"
2983,aaron_rodgers17,"Minnesota, USA"
2984,GreenButAlsoBlu,"West Coast, USA"
2985,TheNerdyNobody,"Massachusetts, USA"
2986,3rdrockhome,USA
2987,rushcopley,"Aurora, IL"
2988,TrustedKicks,United States
2989,brendensparks,"SillyCon Valley, CA"
2990,TessS1313,"Cincinnati, OH"
2991,RobBecker_,Wisconsin
2992,JonV88,"New York, NY"
2993,rmundt,"Gouverneur, NY"
2994,HolmesCoHealth,"Millersburg, OH"
2995,kharyp,"Waukesha, WI"
2996,cmat523,"Fort Leonard Wood, MO"
2997,jasonmhare,"Raleigh-Durham, NC"
2998,BarryRaychel,"Tennessee, USA"
2999,parisiman_,"Washington, DC"
3000,Queen_Ratchet_2,"Corning, NY"
3001,mikewren,"Albany, NY"
3002,miranda_julin,Canada
3003,vanguardozarks,"Arkansas, USA"
3004,AM800News,"Windsor, Ontario"
3005,CDC_NCBDDD,"Atlanta, GA"
3006,CoultersRx,1709 DundasSt London ON Canada
3007,WALBNews10,"Albany, GA"
3008,adpnoble,Toronto
3009,HHS_HealthReg2,"New York, NY"
3010,silvermoon9,"Cary, NC, USA"
3011,gabvalentin,New Jersey
3012,CaydenCox51,"California, USA"
3013,cushiomt,"Cincinnati, OH"
3014,smknblunts,<U+264F><U+FE0E> <U+2661> <U+2652><U+FE0E>
3015,MOH_TT,Trinidad and Tobago
3016,eksamhammer,"Syracuse, NY"
3017,erinheartscoco,"Boston, MA"
3018,MotherToBaby,North America
3019,just_tbrazz,Tribeca
3020,BlueHenPhoebe,"Newark, DE"
3021,AuRaEstetit,"Conway, Ar"
3022,Anxious440,"New Jersey, USA"
3023,lbeneezer,"Oklahoma City, OK"
3024,casscat3199,"Portage, MI"
3025,Donttellyournew,"Texas, USA"
3026,twistedmic24,United States
3027,Burton_UC,"Burton, MI"
3028,Rayne_Water,United States
3029,Californiamike7,"Staten Island, NY"
3030,viva__lala,United States
3031,akronohiomoms,"Akron, OH"
3032,CHURCHLADY320,California
3033,YettereYT,"New York, USA"
3034,FLU_2Cold,"Columbus, OH"
3035,KreoleByrd,Gulf Coast of Mississippi<U+0001F3D6><U+0001F6F3>
3036,drbohay,"Warren, Michigan"
3037,terra_raedical,"Cincinnati, OH"
3038,reflecti0nnn,"Newmarket, Ontario"
3039,kellzorz,Texas
3040,asaboveseabelow,"Washington, DC"
3041,joanie109,"Slidell, LA"
3042,emkazzy,"New York, NY"
3043,mandyyymayyy,"Baltimore, MD"
3044,Talk2Em_Pook,"New Jersey, USA"
3045,CADunphy,"Toronto, Ontario"
3046,evanderburg,"Cleveland, OH"
3047,Only1QueenJay,Trinidad and Tobago
3048,dhalperin,"New York, NY"
3049,sambucolusa,USA
3050,_kateelynn,"North Carolina, USA"
3051,LondonMaxCampb1,"Quincy, IL"
3052,SimmonsNews,"Boston, MA"
3053,gerardgallagher,"MEDIA, Pa."
3054,amanda_devik,United States
3055,Sparkola24,"Kansas City, Missouri USA"
3056,mamurf41,"Florida, USA"
3057,purplebuckeye,Suburban St. Louis
3058,p2pMark,Australia
3059,WHAM1180,"Rochester, NY"
3060,JVoluntaryist,"Washington, USA"
3061,thecameronbeck,"Albuquerque, NM"
3062,CadmiumTea,Connecticut
3063,MartinsMaintain,"Rhode Island, USA"
3064,eyecando,Maryland
3065,terilyns68,"Philadelphia, PA"
3066,lysaanicole,United States
3067,CNA_Inc,"Mission, KS"
3068,AmyWalkerCoach,Georgia
3069,KGdaProducer,"Chicago, IL"
3070,nessaxqveen_,
3071,alejandraakare,texas
3072,MyBestestThing,Earth
3073,greystonegreys,"New Mexico, USA"
3074,PensionBeat,"Barrie, Ontario"
3075,gagan_l,"Ontario, Canada"
3076,jameswdecapite,"Livonia, MI"
3077,heirofnovels,"Kansas, USA"
3078,lindawjohnson,Maryland
3079,Stormee30,miami
3080,daniellemancy,
3081,e_tznlp,
3082,KendraMarcusse,"Dublin, OH"
3083,lf_collins,"Atlanta, GA"
3084,jasblizzard,"Alabama, USA"
3085,laaauuurrenn,"Oxford, MS"
3086,HeartAintTaught,Killinois
3087,kentuckyoksmall,"Paducah, KY"
3088,ChristinNicole3,"Verona, VA"
3089,medpagetoday,"New York, NY"
3090,AudraMilos,United States
3091,Teno1971,
3092,ipacuhn,"Toronto, Ontario"
3093,MoonShineMeeks1,"Texas, USA"
3094,_steve3_,"Highlands Ranch, CO"
3095,khunsinger_,"Murfreesboro, TN"
3096,DelawareHealth,"Delaware, Ohio"
3097,ZArtofWellness,California
3098,Tamster49er,"Illinois, USA"
3099,BrundinPatrik,"Grand Rapids, MI, USA"
3100,mtmacki,"Pontiac, IL"
3101,GertvanderHoek,Netherlands
3102,benblais,"Bedford, MA"
3103,BarbBrand2,"Ontario, Canada"
3104,pizza__mama,"Springfield, MA"
3105,KelseyTimmerman,"Muncie, IN"
3106,ChaseProducts,USA
3107,Jeff_LJ_Lloyd,NJ
3108,MrGoNavy,"Texas, USA"
3109,ashle94,"st. louis, MO"
3110,MODAdvocacy,"Arlington, VA"
3111,WTAE,"Pittsburgh, Pennsylvania, USA"
3112,Aging_Research,"Washington, DC"
3113,CoffeeChick70,Caton NY
3114,wilxmane,"Nashville, TN"
3115,vintagegoddess,"Arkansas, USA"
3116,rudeevileva,"Mountains, USA"
3117,tomthedog,New Detroit
3118,Black_Scrouge,Australia
3119,nymedcollege,"Valhalla, NY"
3120,Farfrob,"Manhattan, NY"
3121,DrBerryPierre,winner's circle
3122,Bez,nyc
3123,AliceMHarper,"Louisiana, USA"
3124,umichmedicine,Ann Arbor
3125,HippieDreadVape,"New York, NY"
3126,GPZO,"Boston, MA  USA"
3127,LitAsShit,"Asbury Park, NJ"
3128,Aim911,"Greenwood, IN"
3129,rita21411,"Texas, USA"
3130,DrugStoreNews,"New York, NY"
3131,VindicoMedEd,"Thorofare, NJ"
3132,BKilby,"Mooresville, NC"
3133,mister_blank,"Near Worcester, MA"
3134,FayCortez,Minneapolis
3135,beccahathaway42,"Ankeny, IA"
3136,BigSnugALot,"Providence, RI"
3137,LDCHEALTH,"Lawrence, Kansas"
3138,CIDRAP,"Minneapolis, MN"
3139,EINH1N1News,"Washington, D.C."
3140,JOCOHealth,"Olathe, KS"
3141,ASMicrobiology,"Washington, DC"
3142,Lo_Zanzi,"Boston, MA"
3143,murksmusings,Illinois
3144,_AndrewSchmidt,"Atlanta, GA"
3145,caitlyn_weir,"Mount Ayr, ia"
3146,LouisLeoIV,United States
3147,TargetMrkting,"Hershey, PA"
3148,kuriousmind93,United States
3149,CPHO_Canada,Canada
3150,570NEWS,"Kitchener, Ontario"
3151,abtassociates,"Cambridge, Massachusetts"
3152,paj8588,"Missouri, USA"
3153,GertvanderHoek,Netherlands
3154,BIOCIENCIA2013,Cuman�
3155,SiouxlandHealth,"Sioux City, IA"
3156,Debbie29490650,"Texas <U+0001F1E8><U+0001F1F1>, USA <U+0001F1FA><U+0001F1F8>"
3157,NChardonnet,Saint Louis
3158,mydocgarfieldnj,"Garfield, NJ"
3159,kayeyewhy,"New York, USA"
3160,darcy6179,"Mount Vernon, OH"
3161,PIDSociety,"Arlington, VA"
3162,thelonevirologi,USA
3163,SciencePharmer,"Petawawa, Ontario"
3164,MDedgePediatric,"Rockville, MD"
3165,Geospatial_DA,"Sparks, MD"
3166,jsgjames,
3167,nutritiontastic,"New York, NY"
3168,realiwasframed,U.S.A.
3169,ghw55,"Newark, Delaware"
3170,BuddyB04863931,"Midwest, USA"
3171,kariusdx,"California, USA"
3172,hashtag_big,United States
3173,nativeminnow,The Shallows
3174,Vaxyourfam,United States
3175,ChrisLoesch,Texas
3176,miguel_reyesMD,"Manhattan, NY"
3177,onwnews,"Oshkosh, Wisconsin"
3178,medicalaxioms,United States
3179,UCNetworkOmaha,"Omaha, NE"
3180,PoetryAlive,"Asheville, NC"
3181,lakeeriecollege,"Painesville, Ohio"
3182,Wasssaname,"Brooklyn, NY"
3183,UHhospitals,"Cleveland, Ohio"
3184,TakeThatCDC,"Atlanta, GA"
3185,deborah91473,St Louis
3186,DVGoldCoast,"Norwalk, CT"
3187,DVBridgeport,"Bridgeport, CT"
3188,DVFairfield_N,"Wilton, CT"
3189,SDDOH,"Pierre, SD"
3190,johncachero,"Hampton Roads, Virginia"
3191,MadisonVirology,"Wisconsin, USA"
3192,BlueHenNat,"California, Delaware"
3193,QueensPHPM,"Kingston, Ontario"
3194,JacesJarsofHope,"Wisconsin, USA"
3195,Ashley03278285,"Nebraska, USA "
3196,BlueHenPhoebe,"Newark, DE"
3197,IndieCongress,United States
3198,BagalueSunab,Trinidad and Tobago
3199,TurnerNovak,"Grand Rapids, MI"
3200,MyBestestThing,Earth
3201,ThugPugMom,"Bowling Green, KY"
3202,TheInfluenzers,"Washington, DC"
3203,DMHospitalGroup,Ireland
3204,PKO823,Canada
3205,ipacuhn,"Toronto, Ontario"
3206,ZArtofWellness,California
3207,EarlyReport,Chicago
3208,nymedcollege,"Valhalla, NY"
3209,PRI_Insurance,"Roslyn, NY"
3210,SITNBoston,"Boston, MA"
3211,qeastman,"Decatur, GA"
3212,OneHealthUF,"Gainesville, FL"
3213,ImpactUN,New York
3214,medpagetoday,"New York, NY"
3215,WildlifeDisease,"Lawrence, Kansas"
3216,MedPedsAllergy,"West Bloomfield Township, MI"
3217,vaccinemakers,"Philadelphia, PA"
3218,AlaskanCourtney,Alaska
3219,PrinceGYfan,"Texas, USA "
3220,KWhistler,"Lafayette, IN"
3221,MDMagazine,United States
3222,ParticleDoc,"Indianapolis, IN"
3223,MrJayCameron,3rd Rock from the Sun 
3224,outbreaksci,United States
3225,HambySr,"Provo, UT"
3226,phelpshospital,"Sleepy Hollow, New York"
3227,Popgen_Papers,University of Wyoming
3228,rngarthee,"Waukesha, WI"
3229,mbiojournal,"Washington, DC"
3230,pipandbaby,"Connecticut, USA"
3231,saadhealth,"New York, NY"
3232,Rydad98,Illinois
3233,alaskaking17,"Alaska, USA"
3234,eriklutz,"Clinton, IA"
3235,AccessIntegrity,"Albuquerque, N.M."
3236,stevekemple_inc,"Cincinnati, OH"
3237,PassRestProd,"Waterloo, IA"
3238,kawaas1,"Austell, GA"
3239,itskiraj,"Manhattan, New York "
3240,QueenTaige,Not there yet 
3241,livingjaded,Lakewood co
3242,benoco,Australia
3243,theMagdalenRose,"Oregon, USA"
3244,Akboss1988,"Canyon, TX"
3245,biorxivpreprint,New York
3246,arust_3,"Elk Run Heights, IA"
3247,CrazyRxMan,United States
3248,letmegetahug,"mississippi, usa"
3249,ScroochMagooch,"Valparaiso, IN"
3250,TamorahLewisMD,"Kansas City, MO"
3251,5NEWSNielson,"Fort Smith, AR"
3252,meri_munn,Utah
3253,IamJayDay,"Jefferson, WI"
3254,ShohamTxID,"Baltimore, MD"
3255,brennajelli,"coldwater, ks"
3256,SarjuGanatraMD,"Boston, MA"
3257,ChaunceyGardner,"New York, NY"
3258,Danijean90,"Salt Lake City, UT"
3259,will_means,"Orlando, FL"
3260,ShelbyHisel,United States
3261,krowleytweet,"Edina, MN"
3262,AmandaHunterMPH,"Louisville, KY"
3263,LoriRuder,"Cleveland, OH"
3264,ContemPeds,"North Olmsted, Ohio"
3265,JorgeVillaMed,Chapel Hill
3266,Just4TheCause,USA
3267,HealthcareGlob1,USA
3268,Ben_Kaplan,"New York, NY"
3269,aetiology,"Kent, Ohio"
3270,marieAn72486017,"Louisiana, USA"
3271,7emma1,"Blanchester, OH"
3272,debg7089,Nebraska
3273,sarah_martin_19,"Knoxville, IA"
3274,scoby1978,Ireland
3275,SophApe,"Berks County, PA, USA"
3276,artofperson,South Florida
3277,AllyGarbs,Nova Scotia
3278,AshleyHommerTV,"Wausau, WI"
3279,allypeterswaow,"Wausau, WI"
3280,kreest_uh,"Philadelphia, PA"
3281,Flashgordonv,Rural New Zealand
3282,Jennifer_OHLITD,"PNW, United States"
3283,margierinee,"Pittsburgh, PA"
3284,Faaraa77,Wonderland
3285,yodelhealth,"Frisco, CO"
3286,t_e_knight,"Detroit, MI"
3287,famfightflu,"Arlington, VA"
3288,CSISpecialty,"Sanford, FL"
3289,HHS_ASH,"Washington, DC"
3290,mamalyssa17,"Urbandale, IA"
3291,KellyJoHoes,"Minnesota, USA"
3292,IDinChildren,"Thorofare, NJ"
3293,o2real365,"Spartanburg, SC"
3294,j9duffy,"Arlington, MA"
3295,CDCgov,"Atlanta, GA"
3296,j_moore30,"Antigo, WI"
3297,eMPR,New York
3298,NoraCutcliffe,"Toronto, Ontario"
3299,AbxDukeRaleigh,"Raleigh, NC"
3300,TheAppalachian,"Boone, NC"
3301,c43l4n,"Nunavut, Canada"
3302,MassDPH,"Boston, MA"
3303,alexandraerin,Hagerstown
3304,ENobleSchCorp,"Kendallville, Indiana"
3305,RogerAntoniazzo,"Chicago, IL"
3306,UHRainbowBabies,"Cleveland, Ohio"
3307,nbcchicago,"Chicago, IL"
3308,mnhealth,"St. Paul, Minnesota"
3309,Lafayette_Grant,"Wisconsin, USA"
3310,troymedia,Canada
3311,currentcee_,Jamaica
3312,keidekay,"Tulsa, OK"
3313,MDExpressva,"Hampton Roads, VA"
3314,tynishakeli,Earth 
3315,IHAConnect,"Indianapolis, IN"
3316,KrauseDoris,"Winter Haven, Fl"
3317,WW1CC,"Washington, DC"
3318,HunterProbss,"El Paso, TX"
3319,_NoItsPatrick,Maryland 
3320,Cupidkill_er,Park Lane 
3321,GlobalPHObserv,Baltimore MD USA
3322,LizzyMcGuire419,"Port Clinton, OH"
3323,CrystalRun,"Hudson Valley, NY"
3324,mccrenshaw,"Atlanta, Georgia "
3325,DrPChouinard,"Moncton, NB CANADA"
3326,BenCh_EM,"Iowa City, IA"
3327,emmykegler,Minneapolis
3328,TCHDHealth,"Greenwood Village, CO"
3329,JABell27,"Maryland, USA"
3330,Mommie_Hass,"Minnesota, USA"
3331,aafp,"Leawood, KS"
3332,DoctorsReportTM,United States
3333,AbbieATC,"Cincinnati, Ohio"
3334,TulsaHealthDept,"Tulsa, OK"
3335,Battelle,"Columbus, OH"
3336,apexreps,"Lemont, IL "
3337,MaureenSpence24,"North Weymouth, MA"
3338,MedGizmo,"New York, NY"
3339,CDCDirector,"Atlanta, GA"
3340,Chris__Merritt,"Providence, RI"
3341,chslunchreport,"Clinton, IA"
3342,Entman1773,Southeastern CT
3343,NMPulmCritCare,"Chicago, IL"
3344,HealthyEscambia,"Pensacola, FL"
3345,JeffcoPH,"Lakewood, CO"
3346,capefearvalley,"Fayetteville, NC"
3347,Sheeepkeef,"Halton Hills, Ontario"
3348,mcall,"Allentown, PA"
3349,cafepharma,Atlanta
3350,drctruss,"Atlanta, GA"
3351,claymohealth,"Liberty, Missouri"
3352,torikatherinee,leoti KS
3353,profvrr,"New York, USA"
3354,nickwohlge,"Memphis, TN"
3355,DrEmilyT,"St Louis, MO"
3356,ldpsci,Maryland
3357,JoePlenzler,"Washington, DC"
3358,Suntimes,"Chicago, IL"
3359,tbrownwright,"Pittsburgh, PA"
3360,epaultaylor,Toronto
3361,BoggisNews,"New Hampshire, USA"
3362,STR_Hammer,"Ligonier, Pennsylvania"
3363,jackiedavissays,"Atlanta, GA"
3364,UVA_PICU,"Charlottesville, VA"
3365,Karlan1Michelle,"Grand Rapids, MI"
3366,MplsLocalBiZ,"Minneapolis, MN USA"
3367,lonedoggy," LI, NY"
3368,hanah1n,"Wisconsin, USA"
3369,eprnetwork,US
3370,EIN_News,Washington DC
3371,AnjonRoy,"Mankato, MN"
3372,gail_fab,U.S.
3373,taylorkaysee,
3374,_steve3_,"Highlands Ranch, CO"
3375,hannahrohlf,"Davenport, IA"
3376,agargmd,"Chicago, IL"
3377,_lets_do_it_,"Florida, USA"
3378,MawleePearee,"Kingston, TN"
3379,BrookePaige_H,"Waterloo, Ontario"
3380,SpoilsToVictor,"Silver Spring, MD"
3381,chicagotribune,"Chicago, IL"
3382,NautilusCarly,"San Diego, CA, USA, Earth"
3383,Mommarazza,Indiana
3384,doctorstanley,Kansas City
3385,uncleardegree,"Iron Mountain, Mi"
3386,Medicare65Inc,Wisconsin
3387,delawareonline,"Wilmington, Delaware"
3388,shezamegadun1,"Brazil, IN"
3389,def732dan,NEW JERSEY
3390,meganl612,"Carbondale, IL"
3391,rkwas1,Earth
3392,keeperbookshelf,"Pittsburgh, PA"
3393,DeputyHottle,"Staunton, VA"
3394,IMWHorvitz,"Moorestown, NJ"
3395,baerbelsmile,US
3396,romeerizwan,"Boston, MA"
3397,DrTanyaRossi,"Guelph, Ontario"
3398,InfectDisNews,"Thorofare, NJ"
3399,ReneeKaeAdams,OH USA
3400,MYKIDSDOCTOR,GEORGIA
3401,heatherswifty,"Ithaca, New York"
3402,libertylives277,"California, USA"
3403,iPractitioner,"Portland, ME"
3404,KaneCoHealth,"Aurora, Illinois"
3405,MinnieSkeptic,"Minneapolis, MN"
3406,AkWeeklyNews,New Zealand
3407,suzie_x15,"New York, USA"
3408,DrBGellin,"Washington, DC"
3409,PURECompRx,"Myrtle Beach, SC"
3410,CATHancock,
3411,lj_tan,"Chicago, IL"
3412,SanofiUS,"Bridgewater, NJ"
3413,Linds_E_Parker,"Sioux City, Iowa"
3414,OSUEMEdu,"Columbus, OH"
3415,apemke,"Florida, USA"
3416,mathematista,"Memphis, TN"
3417,sabinvaccine,"Washington, DC"
3418,Fundacao_Gratas,S�o Lu�s-MA/Toronto-ON
3419,SeemaJJIC,"New York, New Jersey"
3420,mercola,"Chicago, IL"
3421,PawsU,Central Wisconsin
3422,CDCasthma,United States
3423,Jess_DiPalma,north tonawanda
3424,VintagePasta,United States
3425,arynpeters,"Decatur, IL"
3426,beasonsaver,"Grand Blanc, MI"
3427,EsqJeanne,"Boca Raton, FL"
3428,PEMTweets,"Cincinnati, OH"
3429,EBmedicine,"Norcross, GA"
3430,SMART_MD,United States
3431,AwzRocks,"Neosho, MO"
3432,ArSeeTea,USA
3433,demitrariel,Kokomo
3434,CDCFlu,"Atlanta, GA"
3435,bcbssc,"South Carolina, USA"
3436,HVWilliamsburg,"Lincoln, NE"
3437,Tiger_Medical,"Irvington, NJ"
3438,MANA_Clinics,Northwest Arkansas
3439,hannahmartinn,"Ottawa, Ontario"
3440,CTPharmacists,"Rocky Hill, CT"
3441,madejaaaa,"Urbandale, IA"
3442,steveathanas,"Massachusetts, USA"
3443,jenmariewallace,"Chicago, IL"
3444,ImmunizedotCa,Canada
3445,microRNApro,Northern Georgia
3446,IamOneFitBody,NYC
3447,NIAIDNews,"Bethesda, MD"
3448,DrMilks,"Bloomington, Indiana"
3449,Chronicwatch,"Marietta, GA"
3450,RepSanfelippo,"New Berlin, WI"
3451,CompareEurope,Denmark
3452,jenstec13,"Washington, MI"
3453,drkdhoffman,US
3454,MarysvilleKsUSD,"Marysville, Kansas"
3455,SerafinaRising,"New Jersey, USA"
3456,viracoreurofins,"Lee's Summit, MO"
3457,cjUCocean,"731 Highway 35 Ocean, NJ 07712"
3458,DHSWI,"Wisconsin, USA"
3459,LickingHealth,"Newark, Ohio"
3460,TownMonroeCT,"Connecticut, USA"
3461,nativememphi13,USA
3462,MlleDeFloride,"Calhoun, GA"
3463,MavenOfMayhem,"Ottawa, Canada"
3464,HSELive,Ireland
3465,jkimballcook,"Rochester, NY"
3466,OhChelseaXO,"St Clair Shores, MI"
3467,CenturyLLC,"Greensboro, NC"
3468,marklewismd,"Murray, UT"
3469,drjewilliams,"Sarasota, FL"
3470,ismeganokay,Milwaukee
3471,OrganicLiveFood,US
3472,TheRealNikkiC,"Michigan, USA"
3473,Soldout100,"Whitehall, MI"
3474,ezbirth,"Rochester, MI"
3475,_savannah2521,Denver
3476,DannyGeorge54,"Ottawa, Ontario, Canada"
3477,PAFPandF,"Harrisburg, PA"
3478,MgsideWellness,"Sioux City, IA"
3479,taybridge,"Ottawa, Canada"
3480,AFHSBPAGE,"Falls Church, VA"
3481,ThoroughWiz,"New York, USA"
3482,ASHPOfficial,"Bethesda, Maryland"
3483,Anon_helpMAGA,United States
3484,HumanVacProject,"New York, NY"
3485,StoneLoc5pm,"North Brunswick, NJ"
3486,Jenn_Caroll,United States
3487,LCCoolePhotos,"Oakland County, Mi"
3488,PoncaWarrior,"Winfield, KS"
3489,MJBurkMD,"Indianapolis, IN"
3490,bethanyboring,"Palm Bay, FL."
3491,medsengage,Canada
3492,AusVirologySoc,Australia
3493,purrenrage,Alaska
3494,TheChainedMan,United States
3495,mkwaldo,"Kansas City, MO"
3496,boniyuh,"Silver Spring, MD"
3497,floralpalette,"Auburn Hills, MI"
3498,PharmaOutlook,United States
3499,drfixus,United States
3500,glenpyle,University of Guelph
3501,taylorrjessee,"Martinsville, IN"
3502,MichaelDavid80,"Philadelphia, PA"
3503,mplunkitt22,"Indianapolis, IN"
3504,sportsblond,Minnesota
3505,bobsansevere,Minnesota
3506,abbipesola,"Minnesota, USA"
3507,peteharlan,"Columbus, OH"
3508,SSMHealthSaints,"Oklahoma City, OK"
3509,Mama_Mandria,"Dayton, OH"
3510,Awithonelison,New Jersey
3511,SarahsCunning,"Maine, USA"
3512,hdighn,Foothills of NC
3513,PubMedTrending,United States
3514,MayoClinic,"Minnesota, Florida, Arizona"
3515,PolitikMasFina,"Tennessee, USA"
3516,FedUp5thGenAmer,"New York City, NY"
3517,kayleeisyounng,"Fishers, IN"
3518,MsBJPeart,Charleston South Carolina USA
3519,KODEnews,"Joplin, MO"
3520,KSNLocalNews,"Joplin, MO"
3521,Beingchris,"Pennsylvania, USA"
3522,wannemachaa,"Montclair, NJ"
3523,cchwyo,"Gillette, WY"
3524,SCCHealth,"St. Charles, MO"
3525,LipicaShah,New York City
3526,BrianSheehy,"Methuen, MA"
3527,CavalierInc,"Norfolk, Virginia"
3528,jordyn_zdrazil,
3529,MADMAX2B2,"Pueblo, CO"
3530,AshNichole14,Nebraska
3531,GuidelineCent,"Lake Mary, FL"
3532,BMXCARD,
