,name,location
2907,rhmae_me,"Portland, ME"
2908,Woldcnews,"Washington, DC"
2909,stringsn88keys,"Pensacola, FL"
2910,DWHauthor,Canada
2911,foamid,"Boston, MA"
2912,ToddlerOfTerror,"Virginia, USA"
2913,BlogForHomeBiz,"Barrie, Ontario"
2914,MajicDC,"Washington, DC"
2915,lockrocks80,ohio
2916,_WickedWar1ock,FLORIDA
2917,PraiseCleveland,Cleveland Ohio
2918,MarnelMn,
2919,QuincyCLEoh10,"The Land, OH"
2920,MikeArlt1,Lakeville
2921,smozer,CT
2922,NickCnf,"Nova Scotia, Canada"
2923,JustJules007,USA/CANADA
2924,neverletyoupart,"Toronto, Ontario"
2925,moldadvisor,New York
2926,0r161n4lh4ck3r,"Oregon, USA"
2927,Lmoney_Medina,Colombia  ✈️Texas ✈️ Utah✈️
2928,xnavyvet6769,"Morris, IL"
2929,Hot_Green_Fairy,"Evansville, IN."
2930,gail_fab,U.S.
2931,Martian_Bae,"California, USA"
2932,KingElJay,"Detroit, MI"
2933,Porcelain_8,"Boston, MA"
2934,tzuzan,"Toronto, Ontario"
2935,SteveDietrich13,"Mohawk Valley, NY"
2936,Praisedc,Washington DC
2937,peenonoircaviar,Basic bitch hell
2938,Jay_dawk,"Washington, DC"
2939,927theblock,"Charlotte, NC"
2940,Lafayette_Grant,"Wisconsin, USA"
2941,FritschieComic,"Tulsa, OK"
2942,teamexwife,"Indiana, USA"
2943,Mara_A_Miller,"London, KY"
2944,girlyfriday,United States
2945,sylviaclare,isle of wight
2946,catiejos,
2947,bec_lynn18,"Independence, MS "
2948,ajurnae,"Illinois, USA"
2949,Missing_In_MS,"Mississippi, USA"
2950,itspritamdas,Pluto
2951,shontellb2,Missouri
2952,joycolumbus1071,"Columbus, OH"
2953,lex_eyee,"Miami, FL"
2954,GoldTaipan,"Duluth, GA"
2955,ChanWade,"North Carolina, USA"
2956,DrakeHenning,"DeKalb, IL"
2957,atpgovols,
2958,megdscott,"Mississippi, USA"
2959,mellissner,"New Jersey, USA"
2960,mealeyst,New York New York
2961,Queen_Miso,NYC
2962,grumpyolman21,"Florida, USA"
2963,lilaubiegirl,"South Carolina, USA"
2964,KyraaNichellee_,Little Rhody
2965,ASPphysician,"Toronto, Canada"
2966,SilentP_,"Moore, OK"
2967,_Lahr99,Canada
2968,sabbykins04,"California, USA"
2969,SnootyWizard,"Fort Mill, SC"
2970,dmteeter,"Michigan, USA"
2971,NickCourey,"Evansville, IN"
2972,Gramma_Barbie,"Central PA, United States"
2973,AROYALMOON,The Beach
2974,ErinPalazzo,"Massachusetts, USA"
2975,smollys28,"Lancaster, Pa"
2976,JeroldGlen,"California, USA"
2977,mdabski,"Atlanta, GA"
2978,Natasha89632752,"North Canton, OH"
2979,edunkel,Philadelphia
2980,TimWSpaulding,"Lexington, ky"
2981,def732dan,NEW JERSEY
2982,zodiacalzoe,
2983,normanlegendary,"Nashville, TN"
2984,ViLyles,Charlotte
2985,selfbeauty_vx,"Fort Wayne, IN"
2986,ToriJane2018,"Florida, USA"
2987,Captain_Kirk_T,United States
2988,keeperbookshelf,"Pittsburgh, PA"
2989,MariaBones7,"Kansas, USA"
2990,AndrewRyanH,"Hampton, VA ✈️ Tampa, FL"
2991,mercy_health,"Cincinnati, OH"
2992,BarsantiAnna,USA
2993,hazyblazing,"Jackson, TN"
2994,mclaughe,"Burlington, WI"
2995,OldAPG,"Eatonton, GA"
2996,NKunkelCRE,"Columbia, MO"
2997,Cdubey_Texas,"Texas, USA"
2998,HartKariann,United States
2999,MsLaceyFrazier,"Missouri, USA"
3000,nana_creative1,"Missouri, USA"
3001,Dr_40oz,"Jersey City, NJ"
3002,DHFabian1,Wisconsin
3003,slthompson29,United States
3004,zoomberiq,"Pennsylvania, USA"
3005,Glitterhoopz,"west columbia, sc"
3006,Gelli,"Buffalo, NY"
3007,largecoffeeblak,"New York, USA"
3008,RAPtorAdventur1,"Tampa, FL"
3009,MatthewHuntle17,"Saint Joseph, TN "
3010,josephcookxxx,"Detroit, MI"
3011,chlporg,"New Jersey, USA"
3012,HechingerKevin,"Mooresville, IN"
3013,BlessedSpouse,"Missouri, USA"
3014,hlboyer,"Lawrenceville, GA"
3015,NatACat,"Columbus, Ohio"
3016,kensingtonvoice,"Kensington, Philadelphia"
3017,rtchetnutella,"Florida, USA"
3018,SmashinglyGlass,"Ontario, Canada"
3019,AngelBaby757,"Virginia Beach, VA"
3020,lisaleoni,Oregon
3021,_not_sandra_,Wonderland
3022,Z1079,Cleveland OH
3023,DrBerryPierre,winner's circle
3024,MindyBe,NE Ohio
3025,pharMOcy21,"Kentucky, USA"
3026,LunchLearnPod,United States
3027,pigskinpug,"Indianapolis, IN"
3028,JMV1070,Indianapolis
3029,neelyslabaugh,"Ellettsville, Indiana"
3030,callegra88,"Oregon, USA"
3031,BioFireDX,"Salt Lake City, Utah, USA"
3032,LorenaAndry6,"Charlotte, NC"
3033,Narz,NYC
3034,organicinst,Ireland
3035,Fundacao_Gratas,São Luís-MA/Toronto-ON
3036,___Vinaaa,"Huntsville, AL"
3037,nerdynurse,"Severn, MD"
3038,usnehal,"Boston, MA"
3039,BakesTakes_,Pennsylvania
3040,nourishseniors,"Washington, DC"
3041,FralickMike,toronto
3042,TovHenderson,Texas
3043,RAPtorENTMusic,Florida!
3044,patriciasinglet,Arkansas
3045,PhillyFamilyMag,"Philadelphia, PA"
3046,MedPlusAdv,Chicago
3047,jruthmitch,608
3048,N4L608,"DeForest, Wisconsin"
3049,Elisabeast,"Halifax, NS"
3050,JUNIUS_64,"New Jersey, USA"
3051,jswank80,"Indiana, PA"
3052,CoupThereItIs,"Brooklyn, NY"
3053,lifesmiles69,"Ontario, Canada"
3054,forgotaboutdrea,"Philadelphia, PA"
3055,untetheryurmind,"Orem, UT"
3056,Monstermama2s,"California, USA"
3057,ithinkitsjenny,"Peoria, Illinois."
3058,Tessalahhhh,"Cincinnati, OH"
3059,bjknappwrites,Rhode Island
3060,DataKimist,Texas
3061,CwazyGirlWa,"Washington, USA"
3062,ukgirl67,Weymouth
3063,AureliaCotta,Toronto
3064,FSULutheran,"Tallahassee, FL"
3065,Rell_Divine,"Queens, NY"
3066,Chronicwatch,"Marietta, GA"
3067,EvilViergacht,"Frederick, MD"
3068,xxitsheatherxx,
3069,NavdeepSBains,"Mississauga, Ontario"
3070,Admiral_Chester,Philadelphia
3071,master_usmle_rv,"Massachusetts, USA"
3072,turtlesmyrtle,"New York, USA"
3073,_ohletitdee,Pennsylvania
3074,gendamanski,Roc
3075,_Hobster,"New Mexico, USA"
3076,asa_ranell,Louisiana
3077,RainbowSWGA,"Albany, GA"
3078,PixieStrmDesign,"Summerville, SC"
3079,benjcera,"Charleston, IL"
3080,Alistair1911x,"Texas, USA"
3081,photovirginia,"Roanoke, Virginia"
3082,livewirelois,"New York, USA"
3083,GEvolutionFit,"Augusta, Maine"
3084,NobodyCynic,"California, USA"
3085,rhlwp,"Texas, USA"
3086,HHS_ASH,"Washington, DC"
3087,JayEvansEsq,Pittsburgh
3088,ColemanJonell,Atlanta Ga
3089,child_of_tree,"Denver, CO"
3090,UAMSPeds,"Little Rock, Arkansas"
3091,CSPANJNKY,Nebraska
3092,gilead3734,"Marion, IN"
3093,RickWassmuth,"New Mexico, USA"
3094,jennasmombx,"Bronx, NY"
3095,PigeonGod,Louisiana
3096,hilary___b,"Brooklyn, NY"
3097,CaitlinEminini,"Toledo, OH"
3098,sylvskitty,Norway
3099,Wendyinmn,"Minneapolis, MN"
3100,Hollywoood_Diva,"Buffalo, NY"
3101,fmbeachjohn,"Florida, USA"
3102,HighPlainsGirl1,United States
3103,MikeCohen61,United States
3104,PoncaWarrior,"Winfield, KS"
3105,Law_Eagle,"Washington, DC"
3106,latestupdate6,United States
3107,trendsNewsday,United States
3108,mmsavarese,Philadelphia
3109,martarita,"Sioux Falls, SD"
3110,IngramMicroOne,"Williamsville, NY"
3111,tnhalesbells,"Gray, TN"
3112,topstyletoday,United States
3113,d_haynes97,Hi
3114,__G0ldenS0ul,"California, USA"
3115,KiwiCasstle,"Texas, USA"
3116,sfaisaa,"Mississauga, Ontario"
3117,dylsnap99,"California, USA"
3118,matunos,"Left Coast, USA"
3119,electrojugoton,"Iowa City, IA"
3120,LoveeeDreeee,"Youngstown, OH"
3121,kayleewindholz,hays
3122,foolmeonce1963,"Florida, USA"
3123,syndi7,"Hamilton, Ohio"
3124,mjrobin6714,"Indianapolis, IN"
3125,Princesskelli10,"Knoxville, TN"
3126,katimus_prime,"Baltimore, MD, USA"
3127,RESleeper,"Corinth, MS"
3128,creolecanadian,ATL
3129,ThewIAm,"Woden, IA"
3130,JoTBizMD,"Oregon, WI"
3131,homeless_loki,Earth
3132,JustinJWChoi,"New York, NY"
3133,XXIXCLUB,USA
3134,Siubhan_H,United States
3135,LeeBlack24,"Winter Park, FL"
3136,musicians_radio,"Easthampton, MA"
3137,makeupsheri,Ottawa
3138,KevinGentilcore,Denver
3139,Ninja_Usmc1280,USA
3140,KatieJayne999,"Minnesota, USA"
3141,alyssa_mccain,North Carolina
3142,NinjaaMastaa,Alberta
3143,jackiefell,"Washington, D.C."
3144,bobsansevere,Minnesota
3145,CHCPinellas,"St Petersburg, FL"
3146,Zauvaughn,Jamaica
3147,empressnhans,"Washington, DC"
3148,_moblake,"Norfolk, Va "
3149,1HollywoodJhay,"Atlanta, GA"
3150,MariaArriola4,"Miami, FL"
3151,ENNLiAnna,"Erie, PA"
3152,ashlllynnm,"Lexington, SC"
3153,VeritasEver, Australia
3154,fireballarreaga,somewhere in NJ 
3155,FPHCManassas,"Manassas, VA"
3156,micgillicuddy,United States
3157,HeyMistyJ,Texas
3158,DrTobyGilbert,Australia
3159,luv4em27,"North Carolina, USA"
3160,JPCHonline,Australia
3161,holyyydolan,Canada
3162,leswilliams2,Toronto Canada
3163,georgemalik,"South Lyon, Michigan"
3164,cacoethes_carpe,Canada
3165,zimzam1109,"lowell, ma"
3166,wandtvnews,Central Illinois
3167,shergiggles,"New York, USA"
3168,ThatChick_Eboni,"Baltimore, MD"
3169,AdamEyesd,Canada
3170,RetireSafeorg,"Washington, DC"
3171,lewisca16_lewis,florida
3172,lilsexycream85,"Birmingham, Alabama"
3173,Jeannie70264082,Midwest
3174,newartillery,"Stoneham, MA"
3175,Melaniafollow,United States
3176,Latestupdate4u,United States
3177,LostLT1,Have you seen my map
3178,yuiisaurus,New York
3179,Austin_Kaiser47,"Kentucky, USA"
3180,landis_melinda,"Fort Wayne, IN"
3181,mercybell7204,"New York, NY"
3182,MrsOfficerSmith,"Lexington, KY"
3183,ladykitchenless,"Mississauga, Ontario"
3184,RichBitch_A,BROOKLYN
3185,SwettmanF,VENICE Florida
3186,wljcrowp,"Greenwood Village, CO"
3187,wljnet,"Greenwood Village, Colorado"
3188,EvalLaVelle,"Minneapolis, MN"
3189,LifeOnAHorse,
3190,carrwolfr,Detroit River 
3191,kenzie_tummy,East Carolina University 
3192,curecancer165,USA
3193,JenaLuckman,"Miami, FL"
3194,iMissedit_Guys,"Georgia, USA"
3195,diann_bell,Texas
3196,CrawfordLibrary,Rockford
3197,marykilmer,Toronto
3198,jadadutch,ATL
3199,CDCFlu,"Atlanta, GA"
3200,hickey_gale,"Kingston, Ontario"
3201,theredfilter,"New York, USA"
3202,cheeekamoomoo,"Owego, NY"
3203,Simplymarvlous,Georgia
3204,MelodyKingProd,"Fort Washington, MD"
3205,sassafrass187,Georgia Peach
3206,muscadinia,nyc / nj
3207,grimsaburger,Kentucky
3208,Freakintrips,"Charlotte, NC"
3209,jamesdwitt70,Hindsville ar
3210,kbph24,Kentucky
3211,monica_liles3,Kansas
3212,jannakelly,"New York, NY"
3213,graceunderfir18,
3214,b1047country,"Syracuse, NY"
3215,_rubabn,"Mississauga, Canada"
3216,FO_ASchatz,"Natick, MA"
3217,melsnyc,New York City
3218,chinablue2600,New York
3219,adadaeke,USA
3220,SusyBlackwood,"Saint John, New Brunswick"
3221,sunnieM,California:)
3222,legendarybailey,"North Carolina, USA"
3223,AriiJune,"Detroit, MI"
3224,Tpa_ismyhome,"Florida, USA"
3225,pain_lyn,"Ohio, USA"
3226,BrissBreezi,"St Louis, MO"
3227,mxmxpjr,"Atlanta, GA"
3228,aiko_yamagata,g
3229,jfromktown,"Knoxville, TN"
3230,chychychy,Philadelphia
3231,paraph8,"Toronto, Ontario"
3232,hill_imani,"Boston, MA"
3233,aja_yamagata,"Bronx, NY"
3234,DyllanParadis,Ocean
3235,Daniel_Yamagata,"Greensboro,NC"
3236,FortyDeuceTwits,"California, USA"
3237,sootbobcat,"Ontario, Canada"
3238,kirtland_pta,"Kirtland, OH"
3239,mystormee,USA
3240,_froggie_,Canada
3241,katwarner3,"Pennsylvania, USA"
3242,OfficalFMG,
3243,jamesesmithjr34,"Denver, CO"
3244,MostafaAbo_Bakr,"Giza, Egypt"
3245,moekaye1,on the road
3246,hollydwood,Kentucky
3247,luvmytradley,on hiatus with one direction
3248,amomlessmom,Canada
3249,bluv502,"Louisville, KY"
3250,Lj_Sichko,"Ashtabula, OH"
3251,lzminway44,USA
3252,KKrowe9,
3253,nikosb2328,
3254,Nick28T,Canada
3255,goldenwavves,"California, USA"
3256,chypearppe,"Thailand, Asia🇹🇭"
3257,disappearbrad,"pat, ishita, theo, ana"
3258,DosterJohn,Tennessee boy in KY
3259,ALTvols08,Home Sweet Tennessee
3260,reynaldor36,"Holden, MA"
3261,kiaraa_monett,Louisiana
3262,bradisaws,England United Kingdom
3263,GemyGem_x,Platform 9¾ & London
3264,DampierJalen,"Knoxville, TN"
3265,Caliangel55,"Ohio, USA"
3266,kaycasey,"Charleston, SC"
3267,QueerGabo,Neverland
3268,MTSManagement,"Pittsburgh, PA"
3269,Cece82952571,
3270,MikesOnline,Nashville
3271,MarisolArroyo28,"San José, Costa Rica"
3272,blueberrybws,soɯǝʍɥǝɹǝ oʌǝɹ ʇɥǝ ɹɐınboʍ
3273,DaBruteRules,"Charlotte, NC"
3274,uihealthcare,"Iowa City, Iowa"
3275,ameftowriter,
3276,MarvinRashad_,"Chicago, IL"
3277,StephanieisLive,Cleveland! 
3278,JumpAlyssa,Oologah Oklahoma 
3279,makeupbycess,"California, USA"
3280,MileHighJay,The City of Seven Hills
3281,bednarsh_helene,
3282,Chris_Ray11,"Nolensville,TN"
3283,deoanz,BW 🤘🏻
3284,maraug8288,United States
3285,jacobownby44,
3286,123CLeigh,The Spare Oom
3287,EverydayHealth,United States
3288,Darke_Conteur,"Kingston, Canada"
3289,a35362,"DeKalb, IL"
3290,Liddy_jean13,"St Louis, MO"
3291,roughtradeX,United States
3292,thordora,"New Brunswick, Canada"
3293,cashmoneychlo_,"Nashville, TN"
3294,patricknathan,"Minneapolis, MN"
3295,DawnNeufeld,Texas
3296,jo_penberthy,
3297,hellokerryrose,"Worcester, MA"
3298,BigOrangePruitt,Tennessee
3299,wesrucker247,"Knoxville, Tennessee"
3300,Nenigirlontheb1,"Virginia Beach, VA"
3301,high5assfuck,"Halifax, Nova Scotia"
3302,LOUSCKZ,poland
3303,B0WENarrow,"Baltimore, MD"
3304,TopTrending18,United States
3305,boumerie,"Montreal, Canada"
3306,DrNancyHansen,"Winnipeg, Manitoba"
3307,emilyle62341062,With the vamps🌎
3308,PeterBerry1075,
3309,robbos495,
3310,dinnykayo,"Victoria, Australia"
3311,jasminegrosse,"Texas, USA"
3312,newkarmaclubxgs,Australia
3313,iloveyousobradx,i met The Vamps 🇵🇭 : 10/6/17
3314,Hephaestus7,Canada
3315,amy_sitwala,"Chicago, IL"
3316,omega3825,"Florida, USA"
3317,sarnihkm,
3318,laphicets,canada
3319,fakeArian,Northern VA/Washington DC
3320,_Caprifoglio,
3321,gwiss,United States
3322,dheayuliani97,인도네시아
3323,WeCanDance_Con,"England, United Kingdom"
3324,Giovafazzolari,
3325,Bridget209Trump,United States
3326,RescueReality1,
3327,ChelseaCrys,Barbados
3328,TheOneTAR,"Twitter, Internet"
3329,gwynncompton,Paraparaumu Beach
3330,LeafyLanes_,"Charlotte, NC"
3331,gingers715,"South Lebanon, OH"
3332,hiparnold,Fort Lauderdale Florida
3333,bradleyjamess,"Cincinnati, OH"
3334,alayna_kam,"Cleveland, OH"
3335,45Disclaimers,"Washington, USA"
3336,RealHeatherK,"Loganville, GA"
3337,q3serenity,Montreal / Ottawa
3338,uihealthcare,"Iowa City, Iowa"
3339,ViraBurnayeva,"NoVA, USA"
3340,veriflu,"Mountain View, CA"
3341,domsam,Halifax
3342,pradeu,"Bordeaux, Aquitaine, France"
3343,shornicl,Saint Louis University
3344,germfreeindia,"Mumbai, India"
3345,mommyincolor89,"Queens, NY"
3346,MomAndNewborn,United States
3347,EloaDoner,
3348,AromaticSusie,"St Francis, WI"
3349,verdepharmacy,"Mesquite, TX"
3350,grahamcochran,"Columbus, Ohio"
3351,flowcare_,"Omaha, NE"
3352,bpoeb,"Birmingham, Alabama"
3353,SleepyistMike,"Scottsdale, AZ"
3354,apeykins,"Halifax, NS"
3355,sickweather,United States
3356,Renovation_Tea,"De Queen, AR"
3357,slimchick1900,Trinidad
3358,gallus_pallas,In the coop
3359,_DCHealth,District of Columbia
3360,SachaVoski,Prime Creator's house
3361,NoJusticeHug,United States
3362,EugeneBu,"Wrightwood, CA"
3363,ColumbiaMSPH,"New York, New York"
3364,CMRBenefitsGrp,"Crystal Lake, IL"
3365,St_Louis_home,United States
3366,MOH_TT,Trinidad and Tobago
3367,reMirth,
3368,BoironUSA,"Newtown Square, Pa."
3369,therealbiostate,
3370,BatterburyRoger,
3371,RaisingSerenity,"Ohio, USA"
3372,URAC,"Washington, DC"
3373,theruralists,
3374,WomensHealthCT,"Avon, CT"
3375,Brooks_Vicki,Texas
3376,KenHolt13,"California, USA"
3377,roblwilson,Scotland
3378,brewsandbats,United States
3379,drdeeda,"Columbus, OH"
3380,libertylives277,"California, USA"
3381,Sarah_Q_Smithy,
3382,Ryan_Mac_Phd,"Chapel Hill, NC"
3383,Actsoft,"Tampa, FL"
3384,medflygenes,"Columbus, OH, USA"
3385,OSUVetCollege,"Columbus, OH"
3386,svagdis,
3387,neesehome,
3388,NFIDvaccines,"Bethesda, MD"
3389,Johnny_Slade,
3390,thinkfree55,Deutschland
3391,Celinuchis90,
3392,NHSaaa,Ayrshire
3393,fairfaxhealth,"Fairfax County, Virginia"
3394,ice_Akito,Quebec
3395,Bobbythephoneg1,"Naples, FL"
3396,dormousegirl,
3397,drfixus,United States
3398,RealtyNetworkG,"Clarks Summit, PA"
3399,ThatSusanMurray,all over the gaff
3400,SolentNHSTrust,Hampshire
3401,mitdoc,"Roanoke, VA"
3402,Luminaria98,Long Island
3403,EvaBS14,
3404,xi_ahmed,Riyadh
3405,sbdrysdale,"London, England"
3406,OrganicLiveFood,US
3407,PollyPolti,~ Europeanunion🇪🇺💜
3408,wallace_views,Scotland 
3409,mmagana,
3410,StewballWCNR,"Charlottesville, VA"
3411,DariusRadzius,"New York, New York"
3412,putonahat,
3413,DocpalFrancesc2,"São Paulo, Brasil"
3414,dr_hani_s,جده
3415,sd_mherrera,"San Diego, CA"
3416,KaiMoore,"USA, Somewhere Outside"
3417,lansberry_alli,"Baltimore, MD USA"
3418,swakop2,"Byron, IL"
3419,bytekast,"Boulder, CO"
3420,class_clown36,"Puerto Rico, USA"
3421,Just4TheCause,USA
3422,luckykelsey,
3423,eTweeetz,United States
3424,jfboers,"Atlanta, Georgia, USA"
3425,JSABuilder,"Agoura Hills, CA"
3426,siriiusley,
3427,bbnhins,"Merrimack, NH"
3428,ImmunizePA,Pennsylvania
3429,AmbrayVO,United States
3430,GuzmanQCarlos,
3431,OzlemEquilsMD,Los Angeles
3432,News12LI,"Long Island, NY"
3433,IF_campaign,
3434,RulerOftheLAND,USA
3435,boyinthebarrel,
3436,JulieMarieWolf,"New York, NY"
3437,MackayIM,"Brisbane, Australia"
3438,jamie_swift19,"Jonesborough, TN"
3439,ascelbio,New York
3440,KNRXRX,Malaysia 马来西亚
3441,kwarren17,
3442,bjpatterson61,
3443,tombarr26816936,
3444,megdoyle,"Trent Woods, NC"
3445,wontan1,
3446,jkagan1,Boston
3447,ALSIE15,Australia
3448,GlendaMcRose,New York
3449,ElementCare,"Massachusetts, USA"
3450,myDocUrgentCare,"Philadelphia, PA"
3451,irbertvega,"Sitka, AK"
3452,Granny_girl1968,
3453,itsjusmeKarleen,"New Jersey, USA"
3454,Stunner67, Ohio
3455,ktlesser,"Florida, USA"
3456,Patrici41859934,
3457,PatriciaFacquet,"Hauppauge, New York, USA"
3458,canoester,
3459,CIDRAP,"Minneapolis, MN"
3460,DrJohnTorres,NYC
3461,NMNJorg,NMN
3462,famfightflu,"Arlington, VA"
3463,MountSinaiNYC,"New York, NY"
3464,janitor_mag,"Milwaukee, WI"
3465,iowahospital,"Des Moines, Iowa"
3466,TaraZarry,
3467,CDCFlu,"Atlanta, GA"
3468,Lo_Zanzi,"Boston, MA"
3469,richardkanowitz,NYC
3470,ScottEntrekin,"Hemet, CA"
3471,_AndrewSchmidt,"Atlanta, GA"
3472,3Dmedicine, Canada 
3473,CPHO_Canada,Canada
3474,kartwonz,"Jackson, MI"
3475,kuriousmind93,United States
3476,RIHEALTH,Rhode Island
3477,OscilloUSA,"Newtown Square, Pa."
3478,FranklinHealth,"Farmington, Maine"
3479,nanisbabies2000,USA
3480,AVACNow,
3481,namibycandy,"Philadelphia, PA"
3482,theReal_Rebel,
3483,HollidaysStache,Purgatory
3484,eggersdailynews,"Bowling Green, KY"
3485,DamonGrovesReal,"San Jose, CA"
3486,SeriousIda,"Boston, MA"
3487,PenceDr,"Toronto, Ontario"
3488,chrisyanke,"Lake Balboa, Los Angeles"
3489,KhronosCryptos,"Portland, OR"
3490,LTHN_Bridget,"Las Vegas, NV"
3491,jimmysfla,"Palm Beach County, FL"
3492,tkradio,America
3493,vip1850,Hai'l
3494,DinahQChon,"New York, USA"
3495,DrNancyM_CDC,"Atlanta, GA"
3496,CubeShield,USA
3497,andrewmorrisuk,Bedford
3498,Mariesea7,
3499,PIDSociety,"Arlington, VA"
3500,LSedger,Sydney Australia
3501,MeesterGibbs,
3502,AsiaRonn,
3503,tedsensei,"New Canaan, CT"
3504,IndianRiverOJ,
3505,Goodtwitchsouth,
3506,buddepiept,Bonn/Germany
3507,TelemedLeaders,"Washington, DC"
3508,HelenBranswell,"Boston, MA"
3509,WeatherBug,"New York, NY"
3510,HHSRegion7,"Kansas City, Missouri"
3511,JudgeFarris,"Juliet, Illinois"
3512,RawlsMD,"Wilmington, NC"
3513,Andrea_mnhealth,"St Paul, MN"
3514,CDCDirector,"Atlanta, GA"
3515,kariusdx,"California, USA"
3516,sambucolusa,USA
3517,mybedissocozy,texas
3518,Vaxyourfam,United States
3519,SciencePharmer,"Petawawa, Ontario"
3520,margotjd,WNY
3521,DaddyFiles,Massachusetts
3522,somedocs,
3523,WV_DHHR,"Charleston, WV"
3524,mslinnie325,"Key Biscayne, FL"
3525,DrCorriel,"Pearl River, NY"
3526,211arizona,Arizona
3527,MedicalLetter,"New Rochelle, NY"
3528,HalBrock,"Oklahoma City, OK"
3529,UHhospitals,"Cleveland, Ohio"
3530,BeeLineSupport1,"Chicago, IL"
3531,ICBDSR,
3532,jasonsmithmd,"Beaver Dam, WI"
3533,PowerYourLife2,
3534,mtmoore90,
3535,vylhphilippines,Republic of the Philippines
3536,CDC_NCBDDD,"Atlanta, GA"
3537,DCHHS,"Dallas, TX"
3538,izarante,"Bogotá, Colombia"
3539,ifsbh,"Brussels, Belgium"
3540,TeratologySoc,
3541,NBDPN,"Houston, TX"
3542,YettereYT,"New York, USA"
3543,investedtrial,
3544,InfectDisNews,"Thorofare, NJ"
3545,JMUHealthCenter,"Harrisonburg, VA"
3546,gerardgallagher,"MEDIA, Pa."
3547,AmandaHunterMPH,"Louisville, KY"
3548,HamiltonCHN,"Michigan, USA"
3549,Septembers_Song,Coastal Georgia 
3550,medpagetoday,"New York, NY"
3551,Aging_Research,"Washington, DC"
3552,DrBerryPierre,winner's circle
3553,pophealthNYC,"New York, NY"
3554,SITNBoston,"Boston, MA"
3555,eAdhere1,"Cleveland, OH"
3556,joe_rilla,North Carolina
3557,dr_mullarkey,"Hamilton, Ontario"
3558,ImmunizeFlorida,"Florida, USA"
3559,MedPedsAllergy,"West Bloomfield Township, MI"
3560,TomsRiverOEM,"Toms River, NJ 08753"
3561,VaccinateIN,Indiana
3562,disinfx,"Texas, USA"
3563,RovePestControl,Minnesota
3564,misspdw,"Rockville, MD"
3565,AnneUrsell,"Kensington, MD"
3566,CosmicLunchLady,Cosmos
3567,phelpshospital,"Sleepy Hollow, New York"
3568,owlwoman911_,🏔HighRockyNews RT for planet)
3569,Tbone295,"Central Illinois, USA"
3570,KnoxvilleNurse,
3571,TTNGONews,Trinidad & Tobago
3572,vrijdenkend,
3573,MatMuratore,
3574,Edenof5,
3575,svsaadultsoccer,"Cranberry Township, PA  USA"
3576,Convictuoso,
3577,SaludHEALTHinfo,SAN DIEGO
3578,Cougardruid,Oregon
3579,messageplicity,"Saint Louis, Missouri "
3580,totyfroty255,"Seoul, Republic of Korea"
3581,kamisolf,
3582,JOCOHealth,"Olathe, KS"
3583,CentroGripe,"Valladolid, España"
3584,Kasia_HP,"Denver, CO"
3585,dkcook,
3586,MolinariZuzek,
3587,yamatho2,Wayne PA
3588,emvtbl,"Nanticoke, PA"
3589,kent_dallis,
3590,DanitaBlackwood,
3591,jayc_bw,
3592,HEAVENERYB,Heavener
3593,momknowsbest15,"Albuquerque, NM USA"
3594,Ana_love050,"Memphis, TN"
3595,CityDrugInc,"Paragould, AR"
3596,rockie_springer,"San Antonio, TX"
3597,DoctorSekzi,Here
3598,LJOates75,"Cary, NC"
3599,QTent2016,"Toronto, Ontario"
3600,Kam_i_Lah,Barbados
3601,AbtKathleen,"Bethesda, MD"
3602,Belle_Vivant,"Texas, USA"
3603,mountainnyg,
3604,BestAILife,
3605,13thgenusa,"Brooklyn, NY"
3606,bema01,"Braintree, Ma"
3607,Jesspmkn,"Strongsville, OH"
3608,ophiryotam,"Philadelphia, PA"
3609,_sNawal,Riyadh/Makkah
3610,tarunjainmd,Chicago IL
3611,gyjcman,"New York, NY"
3612,Shalisa_Renee,
3613,_steve3_,"Highlands Ranch, CO"
3614,morenoceci,
3615,CathyFarrow1,"Central Okanagan, British Columbia"
3616,dmullinsdms,"Norwich, VT"
3617,Acharya_Amit,"Marshfield, WI"
3618,jsonjonson,"Fishers, IN"
3619,CaraThurman,Nashville/NYC
3620,chsabc2015,"St Joseph, MO"
3621,alsaleh4u,"Riyadh, Kingdom of Saudi Arabia"
3622,OSAPtweets,"Atlanta, GA"
3623,DoriMuetz,
3624,Gerardo8aV,Cayman Islands
3625,kevinault,"Overland Park, KS"
3626,lauraparkerrn,
3627,NAPNAP,New York
3628,GreeneCoPH,"Xenia, OH"
3629,ShannonGBlake4,"Atlanta, Georgia"
3630,ShawnF_Regis,
3631,EbetheHolland,
3632,MamtaKJain,"Dallas, TX"
3633,baconised,"Bedford, MA"
3634,ZW5424,"Pennsylvania, USA"
3635,Zoono_USA,United States
3636,ImproveAU,Globally
3637,WUSTLmed,"St. Louis, MO"
3638,artofperson,South Florida
3639,BrenWalsh84,"New York, NY"
3640,SuzanneNorby,"Rochester, MN"
3641,DCJ819,NC
3642,paulakaribau,"Port Moresby, Papua New Guinea"
3643,KaufmanCoOEM,
3644,LoggheMD,"Reno, Nevada"
3645,amstambaugh108,The Mitten
3646,IRPatNIH,
3647,StayYoungMedia,"Texas, USA"
3648,TomVanOsdol1,"Jacksonville, Florida"
3649,theAntonioSC,"New York, USA"
3650,MyHealthyBabies,
3651,yodelhealth,"Frisco, CO"
